12868	40.19.20!3	<p><reference osisRef="MAT.19.20!3-MAT.19.20!4" type="Over-encoding" label="" verse="MAT 19:20" ><grk>ὁ νεανίσκος</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
12871	40.19.20!5	<p><reference osisRef="MAT.19.20!5" type="Main clauses" level="0" verse="MAT 19:20"><grk>πάντα</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.20!5-MAT.19.20!10" type="Reported Speech" label="" verse="MAT 19:20" ><grk>πάντα ταῦτα ἐφύλαξα τί ἔτι ὑστερῶ</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p><hr><p><reference osisRef="MAT.19.20!5-MAT.19.20!6" type="Thematic Prominence" label="Th+" verse="MAT 19:20" ><grk>πάντα ταῦτα</grk></reference></p><p><b>Thematic Prominence -</b> Thematic prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are NOT in postion P1, they are demonstrating topical prominence.</p>
12873	40.19.20!7	<p><reference osisRef="MAT.19.20!7" type="Verb Focus+" label="" verse="MAT 19:20" ><grk>ἐφύλαξα</grk></reference></p><p><b>Verb Focus+ -</b> Verb in final position in clause demonstrates verb focus.</p>
12875	40.19.20!8	<p><reference osisRef="MAT.19.20!8" type="Main clauses" level="0" verse="MAT 19:20"><grk>τί</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12879	40.19.21!1	<p><reference osisRef="MAT.19.21!1" type="Main clauses" level="1" verse="MAT 19:21"><grk>ἔφη</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12881	40.19.21!3	<p><reference osisRef="MAT.19.21!3-MAT.19.21!4" type="Over-encoding" label="" verse="MAT 19:21" ><grk>ὁ ἰησοῦς</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
12884	40.19.21!5	<p><reference osisRef="MAT.19.21!5" type="Main clauses" level="0" verse="MAT 19:21"><grk>εἰ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.21!5-MAT.19.21!26" type="Reported Speech" label="" verse="MAT 19:21" ><grk>εἰ θέλεις τέλειος εἶναι ὕπαγε πώλησόν σου τὰ ὑπάρχοντα καὶ δὸς τοῖς πτωχοῖς καὶ ἕξεις θησαυρὸν ἐν οὐρανοῖς καὶ δεῦρο ἀκολούθει μοι</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p><hr><p><reference osisRef="MAT.19.21!5-MAT.19.21!8" type="Situational PoD" label="Sit" verse="MAT 19:21" ><grk>εἰ θέλεις τέλειος εἶναι</grk></reference></p><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
12886	40.19.21!7	<p><reference osisRef="MAT.19.21!7" type="Embedded Focus+" label="Emb" verse="MAT 19:21" ><grk>τέλειος</grk></reference></p><p><b>Embedded Focus+ -</b> A constituent of a phrase or embedded clause preposed for focal prominence.</p>
12889	40.19.21!9	<p><reference osisRef="MAT.19.21!9" type="Main clauses" level="1" verse="MAT 19:21"><grk>ὕπαγε</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12891	40.19.21!11	<p><reference osisRef="MAT.19.21!11" type="Topical Genitive" label="TopGen" verse="MAT 19:21" ><grk>σου</grk></reference></p><p><b>Topical Genitive -</b> A genitival constituent that is nominal is preposed within the noun phrase for two purposes: 1) to bring it into focus; 2) within a point of departure, to indicate that it is the genitive in particular which relates to a corresponding constituent of the context.(DFNTG §4.5)</p>
12894	40.19.21!14	<p><reference osisRef="MAT.19.21!14" type="Main clauses" level="1" verse="MAT 19:21"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12899	40.19.21!18	<p><reference osisRef="MAT.19.21!18" type="Main clauses" level="1" verse="MAT 19:21"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12905	40.19.21!23	<p><reference osisRef="MAT.19.21!23" type="Main clauses" level="1" verse="MAT 19:21"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12910	40.19.22!1	<p><reference osisRef="MAT.19.22!1" type="Main clauses" level="0" verse="MAT 19:22"><grk>ἀκούσας</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12912	40.19.22!3	<p><reference osisRef="MAT.19.22!3-MAT.19.22!4" type="Over-encoding" label="" verse="MAT 19:22" ><grk>ὁ νεανίσκος</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
12916	40.19.22!7	<p><reference osisRef="MAT.19.22!7" type="Main clauses" level="1" verse="MAT 19:22"><grk>ἀπῆλθεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12919	40.19.22!9	<p><reference osisRef="MAT.19.22!9" type="Main clauses" level="1" verse="MAT 19:22"><grk>ἦν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12925	40.19.23!1	<p><reference osisRef="MAT.19.23!1" type="Main clauses" level="0" verse="MAT 19:23"><grk>ὁ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.23!1" type="Referential PoD" label="Top" verse="MAT 19:23" ><grk>ὁ</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12927	40.19.23!3	<p><reference osisRef="MAT.19.23!3" type="Referential PoD" label="Top" verse="MAT 19:23" ><grk>ἰησοῦς</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12933	40.19.23!8	<p><reference osisRef="MAT.19.23!8" type="Focus+" label="" verse="MAT 19:23" ><grk>ἀμὴν</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p><hr><p><reference osisRef="MAT.19.23!8" type="Main clauses" level="0" verse="MAT 19:23"><grk>ἀμὴν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.23!8-MAT.19.24!38" type="Reported Speech" label="" verse="MAT 19:23 - 4" ><grk>ἀμὴν λέγω ὑμῖν ὅτι πλούσιος δυσκόλως εἰσελεύσεται εἰς τὴν βασιλείαν τῶν οὐρανῶν πάλιν δὲ λέγω ὑμῖν εὐκοπώτερόν ἐστιν κάμηλον διὰ τρυπήματος ῥαφίδος διελθεῖν ἢ πλούσιον εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p>
12936	40.19.23!11	<p><reference osisRef="MAT.19.23!11" type="Main clauses" level="0" verse="MAT 19:23"><grk>ὅτι</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12937	40.19.23!12	<p><reference osisRef="MAT.19.23!12" type="Referential PoD" label="Top" verse="MAT 19:23" ><grk>πλούσιος</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12938	40.19.23!13	<p><reference osisRef="MAT.19.23!13" type="Focus+" label="" verse="MAT 19:23" ><grk>δυσκόλως</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
12946	40.19.24!1	<p><reference osisRef="MAT.19.24!1" type="Main clauses" level="0" verse="MAT 19:24"><grk>πάλιν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12951	40.19.24!5	<p><reference osisRef="MAT.19.24!5" type="Focus+" label="" verse="MAT 19:24" ><grk>εὐκοπώτερόν</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p><hr><p><reference osisRef="MAT.19.24!5" type="Main clauses" level="0" verse="MAT 19:24"><grk>εὐκοπώτερόν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12953	40.19.24!7	<p><reference osisRef="MAT.19.24!7" type="Main clauses" level="2" verse="MAT 19:24"><grk>κάμηλον</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.24!7" type="Referential PoD" label="Top" verse="MAT 19:24" ><grk>κάμηλον</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12954	40.19.24!8	<p><reference osisRef="MAT.19.24!8-MAT.19.24!10" type="Focus+" label="" verse="MAT 19:24" ><grk>διὰ τρυπήματος ῥαφίδος</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
12958	40.19.24!12	<p><reference osisRef="MAT.19.24!12" type="Main clauses" level="3" verse="MAT 19:24"><grk>ἢ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12959	40.19.24!13	<p><reference osisRef="MAT.19.24!13" type="Referential PoD" label="Top" verse="MAT 19:24" ><grk>πλούσιον</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12967	40.19.25!1	<p><reference osisRef="MAT.19.25!1" type="Main clauses" level="0" verse="MAT 19:25"><grk>ἀκούσαντες</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12969	40.19.25!3	<p><reference osisRef="MAT.19.25!3-MAT.19.25!4" type="Over-encoding" label="" verse="MAT 19:25" ><grk>οἱ μαθηταὶ</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
12971	40.19.25!5	<p><reference osisRef="MAT.19.25!5" type="Main clauses" level="1" verse="MAT 19:25"><grk>ἐξεπλήσσοντο</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12973	40.19.25!7	<p><reference osisRef="MAT.19.25!7" type="Main clauses" level="2" verse="MAT 19:25"><grk>λέγοντες</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12975	40.19.25!8	<p><reference osisRef="MAT.19.25!8" type="Main clauses" level="0" verse="MAT 19:25"><grk>τίς</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.25!8-MAT.19.25!11" type="Reported Speech" label="" verse="MAT 19:25" ><grk>τίς ἄρα δύναται σωθῆναι</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p>
12980	40.19.26!1	<p><reference osisRef="MAT.19.26!1" type="Main clauses" level="0" verse="MAT 19:26"><grk>ἐμβλέψας</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12982	40.19.26!3	<p><reference osisRef="MAT.19.26!3-MAT.19.26!4" type="Over-encoding" label="" verse="MAT 19:26" ><grk>ὁ ἰησοῦς</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
12984	40.19.26!5	<p><reference osisRef="MAT.19.26!5" type="Main clauses" level="1" verse="MAT 19:26"><grk>εἶπεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
12987	40.19.26!7	<p><reference osisRef="MAT.19.26!7" type="Main clauses" level="0" verse="MAT 19:26"><grk>παρὰ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.26!7-MAT.19.26!8" type="Referential PoD" label="Top" verse="MAT 19:26" ><grk>παρὰ ἀνθρώποις</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p><hr><p><reference osisRef="MAT.19.26!7-MAT.19.26!16" type="Reported Speech" label="" verse="MAT 19:26" ><grk>παρὰ ἀνθρώποις τοῦτο ἀδύνατόν ἐστιν παρὰ δὲ θεῷ πάντα δυνατά</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p>
12989	40.19.26!9	<p><reference osisRef="MAT.19.26!9" type="Referential PoD+" label="Top+" verse="MAT 19:26" ><grk>τοῦτο</grk></reference></p><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
12990	40.19.26!10	<p><reference osisRef="MAT.19.26!10" type="Focus+" label="" verse="MAT 19:26" ><grk>ἀδύνατόν</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
12993	40.19.26!12	<p><reference osisRef="MAT.19.26!12" type="Main clauses" level="0" verse="MAT 19:26"><grk>παρὰ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.26!12" type="Referential PoD" label="Top" verse="MAT 19:26" ><grk>παρὰ</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12995	40.19.26!14	<p><reference osisRef="MAT.19.26!14" type="Referential PoD" label="Top" verse="MAT 19:26" ><grk>θεῷ</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
12996	40.19.26!15	<p><reference osisRef="MAT.19.26!15" type="Focus+" label="" verse="MAT 19:26" ><grk>πάντα</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
12999	40.19.27!1	<p><reference osisRef="MAT.19.27!1" type="Main clauses" level="0" verse="MAT 19:27"><grk>τότε</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13003	40.19.27!5	<p><reference osisRef="MAT.19.27!5" type="Main clauses" level="1" verse="MAT 19:27"><grk>εἶπεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13006	40.19.27!7	<p><reference osisRef="MAT.19.27!7" type="Highlighter" label="" verse="MAT 19:27" ><grk>ἰδοὺ</grk></reference></p><p><b>Highlighter -</b> Presentatives - Interjections such as ἰδού and ἴδε ‘look!, see!’ typically highlight what immediately follows (Narr §5.4.2, NonNarr §7.7.3).</p><hr><p><reference osisRef="MAT.19.27!7" type="Main clauses" level="0" verse="MAT 19:27"><grk>ἰδοὺ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.27!7-MAT.19.27!17" type="Reported Speech" label="" verse="MAT 19:27" ><grk>ἰδοὺ ἡμεῖς ἀφήκαμεν πάντα καὶ ἠκολουθήσαμέν σοι τί ἄρα ἔσται ἡμῖν</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p>
13007	40.19.27!8	<p><reference osisRef="MAT.19.27!8" type="Referential PoD" label="Top" verse="MAT 19:27" ><grk>ἡμεῖς</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
13010	40.19.27!11	<p><reference osisRef="MAT.19.27!11" type="Main clauses" level="1" verse="MAT 19:27"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13014	40.19.27!14	<p><reference osisRef="MAT.19.27!14" type="Main clauses" level="0" verse="MAT 19:27"><grk>τί</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13019	40.19.28!1	<p><reference osisRef="MAT.19.28!1" type="Main clauses" level="0" verse="MAT 19:28"><grk>ὁ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.28!1" type="Over-encoding" label="" verse="MAT 19:28" ><grk>ὁ</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p><hr><p><reference osisRef="MAT.19.28!1" type="Referential PoD" label="Top" verse="MAT 19:28" ><grk>ὁ</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
13021	40.19.28!3	<p><reference osisRef="MAT.19.28!3" type="Over-encoding" label="" verse="MAT 19:28" ><grk>ἰησοῦς</grk></reference></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p><hr><p><reference osisRef="MAT.19.28!3" type="Referential PoD" label="Top" verse="MAT 19:28" ><grk>ἰησοῦς</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
13025	40.19.28!6	<p><reference osisRef="MAT.19.28!6" type="Focus+" label="" verse="MAT 19:28" ><grk>ἀμὴν</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p><hr><p><reference osisRef="MAT.19.28!6" type="Main clauses" level="0" verse="MAT 19:28"><grk>ἀμὴν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.28!6-MAT.20.4!122" type="Reported Speech" label="" verse="MAT 19:28 - 20:4" ><grk>ἀμὴν λέγω ὑμῖν ὅτι ὑμεῖς οἱ ἀκολουθήσαντές μοι ἐν τῇ παλιγγενεσίᾳ ὅταν καθίσῃ ὁ υἱὸς τοῦ ἀνθρώπου ἐπὶ θρόνου δόξης αὐτοῦ καθήσεσθε καὶ ὑμεῖς ἐπὶ δώδεκα θρόνους κρίνοντες τὰς δώδεκα φυλὰς τοῦ ἰσραήλ καὶ πᾶς ὅστις ἀφῆκεν οἰκίας ἢ ἀδελφοὺς ἢ ἀδελφὰς ἢ πατέρα ἢ μητέρα ἢ τέκνα ἢ ἀγροὺς ἕνεκεν τοῦ ὀνόματός μου ἑκατονταπλασίονα λήμψεται καὶ ζωὴν αἰώνιον κληρονομήσει πολλοὶ δὲ ἔσονται πρῶτοι ἔσχατοι καὶ ἔσχατοι πρῶτοι ὁμοία γάρ ἐστιν ἡ βασιλεία τῶν οὐρανῶν ἀνθρώπῳ οἰκοδεσπότῃ ὅστις ἐξῆλθεν ἅμα πρωῒ μισθώσασθαι ἐργάτας εἰς τὸν ἀμπελῶνα αὐτοῦ συμφωνήσας δὲ μετὰ τῶν ἐργατῶν ἐκ δηναρίου τὴν ἡμέραν ἀπέστειλεν αὐτοὺς εἰς τὸν ἀμπελῶνα αὐτοῦ καὶ ἐξελθὼν περὶ τρίτην ὥραν εἶδεν ἄλλους ἑστῶτας ἐν τῇ ἀγορᾷ ἀργοὺς καὶ ἐκείνοις εἶπεν</grk></reference></p><p><b>Reported speech. -</b> Reported speech.</p>
13028	40.19.28!9	<p><reference osisRef="MAT.19.28!9" type="Main clauses" level="0" verse="MAT 19:28"><grk>ὅτι</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13029	40.19.28!10	<p><reference osisRef="MAT.19.28!10-MAT.19.28!13" type="Left-Dislocation" label="L-Dis" verse="MAT 19:28" ><grk>ὑμεῖς οἱ ἀκολουθήσαντές μοι</grk></reference></p><p><b>Left-Dislocation -</b> Point of departure - A type of SENTENCE in which one of the CONSTITUENTS appears in INITIAL position and its CANONICAL position is filled by a PRONOUN or a full LEXICAL NOUN PHRASE with the same REFERENCE, e.g. John, I like him/the old chap.”</p>
13033	40.19.28!14	<p><reference osisRef="MAT.19.28!14" type="Main clauses" level="0" verse="MAT 19:28"><grk>ἐν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.28!14-MAT.19.28!16" type="Situational PoD" label="Sit" verse="MAT 19:28" ><grk>ἐν τῇ παλιγγενεσίᾳ</grk></reference></p><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
13037	40.19.28!17	<p><reference osisRef="MAT.19.28!17" type="Main clauses" level="0" verse="MAT 19:28"><grk>ὅταν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.19.28!17-MAT.19.28!26" type="Situational PoD" label="Sit" verse="MAT 19:28" ><grk>ὅταν καθίσῃ ὁ υἱὸς τοῦ ἀνθρώπου ἐπὶ θρόνου δόξης αὐτοῦ</grk></reference></p><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
13048	40.19.28!27	<p><reference osisRef="MAT.19.28!27" type="Main clauses" level="1" verse="MAT 19:28"><grk>καθήσεσθε</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13054	40.19.28!33	<p><reference osisRef="MAT.19.28!33" type="Main clauses" level="2" verse="MAT 19:28"><grk>κρίνοντες</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13061	40.19.29!1	<p><reference osisRef="MAT.19.29!1" type="Main clauses" level="0" verse="MAT 19:29"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13062	40.19.29!2	<p><reference osisRef="MAT.19.29!2-MAT.19.29!21" type="Referential PoD" label="Top" verse="MAT 19:29" ><grk>πᾶς ὅστις ἀφῆκεν οἰκίας ἢ ἀδελφοὺς ἢ ἀδελφὰς ἢ πατέρα ἢ μητέρα ἢ τέκνα ἢ ἀγροὺς ἕνεκεν τοῦ ὀνόματός μου</grk></reference></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
13078	40.19.29!18	<p><reference osisRef="MAT.19.29!18" type="Main clauses" level="2" verse="MAT 19:29"><grk>ἕνεκεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13083	40.19.29!22	<p><reference osisRef="MAT.19.29!22" type="Focus+" label="" verse="MAT 19:29" ><grk>ἑκατονταπλασίονα</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
13085	40.19.29!24	<p><reference osisRef="MAT.19.29!24" type="Main clauses" level="0" verse="MAT 19:29"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13086	40.19.29!25	<p><reference osisRef="MAT.19.29!25-MAT.19.29!26" type="Focus+" label="" verse="MAT 19:29" ><grk>ζωὴν αἰώνιον</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
13090	40.19.30!1	<p><reference osisRef="MAT.19.30!1" type="Focus+" label="" verse="MAT 19:30" ><grk>πολλοὶ</grk></reference></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p><hr><p><reference osisRef="MAT.19.30!1" type="Main clauses" level="0" verse="MAT 19:30"><grk>πολλοὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13093	40.19.30!4	<p><reference osisRef="MAT.19.30!4" type="note" precword="πρῶτοι" folword="ἔσχατοι" verse="MAT 19:30" ><grk>πρῶτοι</grk></reference></p><p><b>Inline annotations -</b> <eng>In spite of the articular variant in Mk 10:31b, I take this to be thetic: 'there will be many first who will be last, and last, first'.</eng></p><hr><p><reference osisRef="MAT.19.30!4" type="Split Focal" label="Split" verse="MAT 19:30" ><grk>πρῶτοι</grk></reference></p><p><b>Split Focal -</b> The second part of a focal constituent with only the first part in P2 (NonNarr §5.5, DFNTG §4.4).</p>
13095	40.19.30!6	<p><reference osisRef="MAT.19.30!6" type="Main clauses" level="2" verse="MAT 19:30"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13099	40.20.1!1	<p><reference osisRef="MAT.20.1!1" type="Main clauses" level="0" verse="MAT 20:1"><grk>ὁμοία</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.20.1!1" type="Noun Incorporation" label="Incorp" verse="MAT 20:1" ><grk>ὁμοία</grk></reference></p><p><b>Noun Incorporation -</b> Some nominal objects that appear to be in P2 may precede their verb because they have been “incorporated” (Rosen 1989) in the verb phrase. Typically, the phrase consists of an indefinite noun and a “light verb” such as “do, give, have, make, take” (Wikipedia entry on Light Verbs).</p>
13108	40.20.1!10	<p><reference osisRef="MAT.20.1!10" type="Main clauses" level="1" verse="MAT 20:1"><grk>ὅστις</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13112	40.20.1!14	<p><reference osisRef="MAT.20.1!14" type="Main clauses" level="2" verse="MAT 20:1"><grk>μισθώσασθαι</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13119	40.20.2!1	<p><reference osisRef="MAT.20.2!1" type="Main clauses" level="0" verse="MAT 20:2"><grk>συμφωνήσας</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13124	40.20.2!6	<p><reference osisRef="MAT.20.2!6-MAT.20.2!9" type="DFE" label="" verse="MAT 20:2" ><grk>ἐκ δηναρίου τὴν ἡμέραν</grk></reference></p><p><b>DFE -</b> Constituents that may be moved from their default position to the end of a proposition to give them focal prominence include verbs, pronominals and objects that follow adjuncts (NonNarr §5.3, DFNTG §3.5). Such constituents, also called ‘dominant focal elements’or DFEs (Heimedinger 1999:167).</p>
13128	40.20.2!10	<p><reference osisRef="MAT.20.2!10" type="Main clauses" level="1" verse="MAT 20:2"><grk>ἀπέστειλεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13135	40.20.3!1	<p><reference osisRef="MAT.20.3!1" type="Main clauses" level="0" verse="MAT 20:3"><grk>καὶ</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
13140	40.20.3!6	<p><reference osisRef="MAT.20.3!6" type="Main clauses" level="1" verse="MAT 20:3"><grk>εἶδεν</grk></reference></p><p><b>Main clauses -</b> Main clause segmentation.</p>
